year,state,county,county_code,state_code,units_of_measure,AQI,pollutant,arithmetic_mean,Air Quality Index
1982,California,Lake,33,6,Parts per million,62,Ozone,0.0259,Moderate
1982,California,Los Angeles,37,6,Parts per million,51,CO,2.1477526315789475,Moderate
1982,California,Los Angeles,37,6,Parts per billion,85,NO2,85.38481034482759,Moderate
1982,California,Los Angeles,37,6,Parts per million,62,Ozone,0.0257859375,Moderate
1982,California,Los Angeles,37,6,Parts per billion,51,SO2,5.758945098039216,Moderate
1982,California,Marin,41,6,Parts per million,51,CO,1.137475,Moderate
1982,California,Marin,41,6,Parts per billion,51,NO2,38.649025,Moderate
1982,California,Marin,41,6,Parts per million,56,Ozone,0.01065,Moderate
1982,California,Mendocino,45,6,Parts per million,58,Ozone,0.017025,Moderate
1982,California,Merced,47,6,Parts per million,51,CO,0.7491,Moderate
1982,California,Merced,47,6,Parts per billion,51,NO2,40.3175,Moderate
1982,California,Merced,47,6,Parts per million,60,Ozone,0.0221,Moderate
1982,California,Mono,51,6,Parts per million,51,CO,0.730225,Moderate
1982,California,Mono,51,6,Parts per million,65,Ozone,0.03453333333333333,Moderate
1982,California,Monterey,53,6,Parts per million,51,CO,1.056025,Moderate
1982,California,Monterey,53,6,Parts per billion,51,NO2,23.427025,Moderate
1982,California,Monterey,53,6,Parts per million,61,Ozone,0.02292727272727272,Moderate
1982,California,Monterey,53,6,Parts per billion,51,SO2,0.55045,Moderate
1982,California,Napa,55,6,Parts per million,51,CO,1.178675,Moderate
1982,California,Napa,55,6,Parts per billion,51,NO2,32.614775,Moderate
1982,California,Napa,55,6,Parts per million,58,Ozone,0.0161,Moderate
1982,California,Orange,59,6,Parts per million,51,CO,1.4684125,Moderate
1982,California,Orange,59,6,Parts per billion,71,NO2,72.04733333333334,Moderate
1982,California,Orange,59,6,Parts per million,60,Ozone,0.02095,Moderate
1982,California,Orange,59,6,Parts per billion,51,SO2,4.6775,Moderate
1982,California,Placer,61,6,Parts per million,51,CO,2.6162,Moderate
1982,California,Placer,61,6,Parts per million,65,Ozone,0.03424285714285714,Moderate
1982,California,Riverside,65,6,Parts per million,51,CO,1.2534,Moderate
1982,California,Riverside,65,6,Parts per billion,53,NO2,54.81509166666667,Moderate
1982,California,Riverside,65,6,Parts per million,65,Ozone,0.0349,Moderate
1982,California,Riverside,65,6,Parts per billion,51,SO2,1.1359363636363635,Moderate
1982,California,Sacramento,67,6,Parts per million,51,CO,0.7246227272727273,Moderate
1982,California,Sacramento,67,6,Parts per billion,51,NO2,29.302225,Moderate
1982,California,Sacramento,67,6,Parts per million,60,Ozone,0.02196538461538461,Moderate
1982,California,Sacramento,67,6,Parts per billion,51,SO2,0.4352,Moderate
1982,California,San Benito,69,6,Parts per billion,51,NO2,18.205875,Moderate
1982,California,San Benito,69,6,Parts per million,63,Ozone,0.028175,Moderate
1982,California,San Bernardino,71,6,Parts per million,51,CO,0.71125,Moderate
1982,California,San Bernardino,71,6,Parts per billion,51,NO2,52.93126363636364,Moderate
1982,California,San Bernardino,71,6,Parts per million,66,Ozone,0.03617714285714286,Moderate
1982,California,San Bernardino,71,6,Parts per billion,51,SO2,3.001664285714286,Moderate
1982,California,San Diego,73,6,Parts per million,51,CO,1.1548714285714283,Moderate
1982,California,San Diego,73,6,Parts per billion,51,NO2,44.52357407407408,Moderate
1982,California,San Diego,73,6,Parts per million,65,Ozone,0.03266,Moderate
1982,California,San Diego,73,6,Parts per billion,51,SO2,3.754495238095238,Moderate
1982,California,San Francisco,75,6,Parts per million,51,CO,1.7689875,Moderate
1982,California,San Francisco,75,6,Parts per billion,51,NO2,46.01195,Moderate
1982,California,San Francisco,75,6,Parts per million,56,Ozone,0.012275,Moderate
1982,California,San Francisco,75,6,Parts per billion,51,SO2,0.94375,Moderate
1982,California,San Joaquin,77,6,Parts per million,51,CO,0.743025,Moderate
1982,California,San Joaquin,77,6,Parts per billion,51,NO2,40.3327,Moderate
1982,California,San Joaquin,77,6,Parts per million,61,Ozone,0.02268333333333333,Moderate
1982,California,San Joaquin,77,6,Parts per billion,51,SO2,1.168175,Moderate
1982,California,San Luis Obispo,79,6,Parts per million,51,CO,0.443525,Moderate
1982,California,San Luis Obispo,79,6,Parts per billion,51,NO2,21.579894117647054,Moderate
1982,California,San Luis Obispo,79,6,Parts per million,61,Ozone,0.02444761904761904,Moderate
1982,California,San Luis Obispo,79,6,Parts per billion,51,SO2,0.9286826086956522,Moderate
1982,California,San Mateo,81,6,Parts per million,51,CO,1.2792,Moderate
1982,California,San Mateo,81,6,Parts per billion,51,NO2,23.41955,Moderate
1982,California,San Mateo,81,6,Parts per million,57,Ozone,0.0136,Moderate
1982,California,Santa Barbara,83,6,Parts per million,51,CO,1.2096142857142858,Moderate
1982,California,Santa Barbara,83,6,Parts per billion,51,NO2,31.158075,Moderate
1982,California,Santa Barbara,83,6,Parts per million,61,Ozone,0.02368461538461538,Moderate
1982,California,Santa Barbara,83,6,Parts per billion,51,SO2,0.4073703703703704,Moderate
1982,California,Santa Clara,85,6,Parts per million,51,CO,1.3762916666666667,Moderate
1982,California,Santa Clara,85,6,Parts per million,59,Ozone,0.01785882352941176,Moderate
1982,California,Santa Cruz,87,6,Parts per million,61,Ozone,0.0244,Moderate
1982,California,Shasta,89,6,Parts per million,63,Ozone,0.029675,Moderate
1982,California,Siskiyou,93,6,Parts per million,60,Ozone,0.022425,Moderate
1982,California,Solano,95,6,Parts per million,51,CO,1.35325,Moderate
1982,California,Solano,95,6,Parts per billion,51,NO2,34.82395,Moderate
1982,California,Solano,95,6,Parts per million,58,Ozone,0.01589090909090909,Moderate
1982,California,Solano,95,6,Parts per billion,51,SO2,0.2243375,Moderate
1982,California,Sonoma,97,6,Parts per million,51,CO,1.036225,Moderate
1982,California,Sonoma,97,6,Parts per billion,51,NO2,30.13755,Moderate
1982,California,Sonoma,97,6,Parts per million,59,Ozone,0.01941428571428571,Moderate
1982,California,Stanislaus,99,6,Parts per million,51,CO,0.6369,Moderate
1982,California,Stanislaus,99,6,Parts per billion,51,NO2,43.1374,Moderate
1982,California,Stanislaus,99,6,Parts per million,61,Ozone,0.02436666666666666,Moderate
1982,California,Stanislaus,99,6,Parts per billion,51,SO2,1.059425,Moderate
1982,California,Sutter,101,6,Parts per million,61,Ozone,0.02355,Moderate
1982,California,Tulare,107,6,Parts per million,51,CO,0.619575,Moderate
1982,California,Tulare,107,6,Parts per billion,51,NO2,40.83815,Moderate
1982,California,Tulare,107,6,Parts per million,68,Ozone,0.04111111111111111,Moderate
1982,California,Tulare,107,6,Parts per billion,51,SO2,0.30145,Moderate
1982,California,Ventura,111,6,Parts per million,51,CO,0.9134,Moderate
1982,California,Ventura,111,6,Parts per billion,51,NO2,41.20809,Moderate
1982,California,Ventura,111,6,Parts per million,65,Ozone,0.03406666666666667,Moderate
1982,California,Ventura,111,6,Parts per billion,51,SO2,2.463366666666667,Moderate
1982,California,Yolo,113,6,Parts per million,51,CO,0.398075,Moderate
1982,California,Yolo,113,6,Parts per million,60,Ozone,0.021475,Moderate
1983,California,Alameda,1,6,Parts per million,51,CO,1.0636083333333333,Moderate
1983,California,Alameda,1,6,Parts per billion,51,NO2,37.4152625,Moderate
1983,California,Alameda,1,6,Parts per million,58,Ozone,0.01675294117647059,Moderate
1983,California,Butte,7,6,Parts per million,51,CO,0.84605,Moderate
1983,California,Butte,7,6,Parts per billion,51,NO2,28.187975,Moderate
1983,California,Butte,7,6,Parts per million,59,Ozone,0.01945,Moderate
1983,California,Colusa,11,6,Parts per million,63,Ozone,0.02776666666666666,Moderate
1983,California,Contra Costa,13,6,Parts per million,51,CO,0.81884,Moderate
1983,California,Contra Costa,13,6,Parts per billion,51,NO2,33.080226315789474,Moderate
1983,California,Contra Costa,13,6,Parts per million,60,Ozone,0.02103333333333333,Moderate
1983,California,Contra Costa,13,6,Parts per billion,51,SO2,0.6319370370370371,Moderate
1983,California,El Dorado,17,6,Parts per million,51,CO,2.2840000000000003,Moderate
1983,California,El Dorado,17,6,Parts per billion,51,NO2,27.7546,Moderate
1983,California,El Dorado,17,6,Parts per million,64,Ozone,0.031275,Moderate
1983,California,Fresno,19,6,Parts per million,51,CO,0.751164705882353,Moderate
1983,California,Fresno,19,6,Parts per billion,51,NO2,33.611,Moderate
1983,California,Fresno,19,6,Parts per million,64,Ozone,0.030716,Moderate
1983,California,Fresno,19,6,Parts per billion,51,SO2,5.6976,Moderate
1983,California,Glenn,21,6,Parts per million,62,Ozone,0.02593333333333333,Moderate
1983,California,Imperial,25,6,Parts per million,63,Ozone,0.029525,Moderate
1983,California,Kern,29,6,Parts per million,51,CO,1.112225,Moderate
1983,California,Kern,29,6,Parts per billion,51,NO2,51.688585714285715,Moderate
1983,California,Kern,29,6,Parts per million,63,Ozone,0.02822999999999999,Moderate
1983,California,Kern,29,6,Parts per billion,51,SO2,7.990771428571429,Moderate
1983,California,Kings,31,6,Parts per million,64,Ozone,0.032125,Moderate
1983,California,Lake,33,6,Parts per million,61,Ozone,0.02515,Moderate
1983,California,Los Angeles,37,6,Parts per million,51,CO,1.9623966101694916,Moderate
1983,California,Los Angeles,37,6,Parts per billion,80,NO2,80.89432033898305,Moderate
1983,California,Los Angeles,37,6,Parts per million,62,Ozone,0.02634833333333333,Moderate
1983,California,Los Angeles,37,6,Parts per billion,51,SO2,5.289661363636363,Moderate
1983,California,Marin,41,6,Parts per million,51,CO,1.088325,Moderate
1983,California,Marin,41,6,Parts per billion,51,NO2,37.8139,Moderate
1983,California,Marin,41,6,Parts per million,56,Ozone,0.0109,Moderate
1983,California,Mendocino,45,6,Parts per million,57,Ozone,0.0132,Moderate
1983,California,Mono,51,6,Parts per million,51,CO,0.40675,Moderate
1983,California,Mono,51,6,Parts per million,70,Ozone,0.04796666666666666,Moderate
1983,California,Monterey,53,6,Parts per million,51,CO,1.02665,Moderate
1983,California,Monterey,53,6,Parts per billion,51,NO2,21.701957142857143,Moderate
1983,California,Monterey,53,6,Parts per million,61,Ozone,0.022625,Moderate
1983,California,Monterey,53,6,Parts per billion,51,SO2,0.674,Moderate
1983,California,Napa,55,6,Parts per million,51,CO,1.026375,Moderate
1983,California,Napa,55,6,Parts per billion,51,NO2,29.986649999999997,Moderate
1983,California,Napa,55,6,Parts per million,57,Ozone,0.0146,Moderate
1983,California,Orange,59,6,Parts per million,51,CO,1.3894375,Moderate
1983,California,Orange,59,6,Parts per billion,66,NO2,68.012575,Moderate
1983,California,Orange,59,6,Parts per million,61,Ozone,0.02439,Moderate
1983,California,Orange,59,6,Parts per billion,51,SO2,4.18633125,Moderate
1983,California,Placer,61,6,Parts per million,68,Ozone,0.04325,Moderate
1983,California,Riverside,65,6,Parts per million,51,CO,1.215625,Moderate
1983,California,Riverside,65,6,Parts per billion,55,NO2,56.813975,Moderate
1983,California,Riverside,65,6,Parts per million,66,Ozone,0.0360375,Moderate
1983,California,Riverside,65,6,Parts per billion,51,SO2,1.186157142857143,Moderate
1983,California,Sacramento,67,6,Parts per million,51,CO,0.8574375,Moderate
1983,California,Sacramento,67,6,Parts per billion,51,NO2,30.16685,Moderate
1983,California,Sacramento,67,6,Parts per million,60,Ozone,0.021965,Moderate
1983,California,Sacramento,67,6,Parts per billion,51,SO2,0.5549999999999999,Moderate
1983,California,San Benito,69,6,Parts per billion,51,NO2,19.3526,Moderate
1983,California,San Benito,69,6,Parts per million,62,Ozone,0.0272,Moderate
1983,California,San Bernardino,71,6,Parts per million,51,CO,0.94271,Moderate
1983,California,San Bernardino,71,6,Parts per billion,51,NO2,51.9079625,Moderate
1983,California,San Bernardino,71,6,Parts per million,67,Ozone,0.03851388888888889,Moderate
1983,California,San Bernardino,71,6,Parts per billion,51,SO2,1.40935,Moderate
1983,California,San Diego,73,6,Parts per million,51,CO,1.1994833333333337,Moderate
1983,California,San Diego,73,6,Parts per billion,51,NO2,45.57040416666667,Moderate
1983,California,San Diego,73,6,Parts per million,65,Ozone,0.0328375,Moderate
1983,California,San Diego,73,6,Parts per billion,51,SO2,2.41255,Moderate
1983,California,San Francisco,75,6,Parts per million,51,CO,1.8660125,Moderate
1983,California,San Francisco,75,6,Parts per billion,51,NO2,45.224175,Moderate
1983,California,San Francisco,75,6,Parts per million,57,Ozone,0.014425,Moderate
1983,California,San Francisco,75,6,Parts per billion,51,SO2,1.90075,Moderate
1983,California,San Joaquin,77,6,Parts per million,51,CO,0.69864,Moderate
1983,California,San Joaquin,77,6,Parts per billion,51,NO2,37.383475,Moderate
1983,California,San Joaquin,77,6,Parts per million,60,Ozone,0.02175,Moderate
1983,California,San Joaquin,77,6,Parts per billion,51,SO2,3.1616,Moderate
1983,California,San Luis Obispo,79,6,Parts per million,51,CO,0.344,Moderate
1983,California,San Luis Obispo,79,6,Parts per billion,51,NO2,22.512441666666668,Moderate
1983,California,San Luis Obispo,79,6,Parts per million,61,Ozone,0.023175,Moderate
1983,California,San Luis Obispo,79,6,Parts per billion,51,SO2,0.8723916666666667,Moderate
1983,California,San Mateo,81,6,Parts per million,51,CO,1.33715,Moderate
1983,California,San Mateo,81,6,Parts per billion,51,NO2,27.0301,Moderate
1983,California,San Mateo,81,6,Parts per million,58,Ozone,0.016125,Moderate
1983,California,Santa Barbara,83,6,Parts per million,51,CO,1.307811111111111,Moderate
1983,California,Santa Barbara,83,6,Parts per billion,51,NO2,26.77027142857143,Moderate
1983,California,Santa Barbara,83,6,Parts per million,61,Ozone,0.0236047619047619,Moderate
1983,California,Santa Barbara,83,6,Parts per billion,51,SO2,0.8338206896551724,Moderate
1983,California,Santa Clara,85,6,Parts per million,51,CO,1.2932416666666666,Moderate
1983,California,Santa Clara,85,6,Parts per million,59,Ozone,0.01908235294117647,Moderate
1983,California,Santa Cruz,87,6,Parts per million,61,Ozone,0.0233,Moderate
1983,California,Shasta,89,6,Parts per million,66,Ozone,0.0368,Moderate
1983,California,Siskiyou,93,6,Parts per million,60,Ozone,0.02064999999999999,Moderate
1983,California,Solano,95,6,Parts per million,51,CO,1.203675,Moderate
1983,California,Solano,95,6,Parts per billion,51,NO2,31.731375,Moderate
1983,California,Solano,95,6,Parts per million,57,Ozone,0.01444545454545454,Moderate
1983,California,Solano,95,6,Parts per billion,51,SO2,0.26994999999999997,Moderate
1983,California,Sonoma,97,6,Parts per million,51,CO,0.96405,Moderate
1983,California,Sonoma,97,6,Parts per billion,51,NO2,30.84395,Moderate
1983,California,Sonoma,97,6,Parts per million,58,Ozone,0.01674285714285714,Moderate
1983,California,Stanislaus,99,6,Parts per million,51,CO,0.68485,Moderate
1983,California,Stanislaus,99,6,Parts per billion,51,NO2,39.772225,Moderate
1983,California,Stanislaus,99,6,Parts per million,61,Ozone,0.0239,Moderate
1983,California,Stanislaus,99,6,Parts per billion,51,SO2,2.0748,Moderate
1983,California,Sutter,101,6,Parts per million,63,Ozone,0.02911666666666666,Moderate
1983,California,Tulare,107,6,Parts per million,51,CO,0.63915,Moderate
1983,California,Tulare,107,6,Parts per billion,51,NO2,40.890075,Moderate
1983,California,Tulare,107,6,Parts per million,65,Ozone,0.0353,Moderate
1983,California,Tulare,107,6,Parts per billion,51,SO2,0.67255,Moderate
1983,California,Ventura,111,6,Parts per million,51,CO,1.30722,Moderate
1983,California,Ventura,111,6,Parts per billion,51,NO2,34.862227272727274,Moderate
1983,California,Ventura,111,6,Parts per million,63,Ozone,0.0301375,Moderate
1983,California,Ventura,111,6,Parts per billion,51,SO2,1.56555,Moderate
1983,California,Yolo,113,6,Parts per million,51,CO,0.228775,Moderate
1983,California,Yolo,113,6,Parts per million,60,Ozone,0.022175,Moderate
1984,California,Alameda,1,6,Parts per million,51,CO,1.0988083333333334,Moderate
1984,California,Alameda,1,6,Parts per billion,51,NO2,39.9019875,Moderate
1984,California,Alameda,1,6,Parts per million,58,Ozone,0.01574705882352941,Moderate
1984,California,Butte,7,6,Parts per million,51,CO,1.02415,Moderate
1984,California,Butte,7,6,Parts per billion,51,NO2,31.219725,Moderate
1984,California,Butte,7,6,Parts per million,61,Ozone,0.0231,Moderate
1984,California,Colusa,11,6,Parts per million,64,Ozone,0.03248333333333333,Moderate
1984,California,Contra Costa,13,6,Parts per million,51,CO,0.95984,Moderate
1984,California,Contra Costa,13,6,Parts per billion,51,NO2,34.46792105263158,Moderate
1984,California,Contra Costa,13,6,Parts per million,59,Ozone,0.01836666666666666,Moderate
1984,California,Contra Costa,13,6,Parts per billion,51,SO2,0.9687592592592592,Moderate
1984,California,El Dorado,17,6,Parts per million,51,CO,2.049425,Moderate
1984,California,El Dorado,17,6,Parts per billion,51,NO2,29.4664,Moderate
1984,California,El Dorado,17,6,Parts per million,64,Ozone,0.0322,Moderate
1984,California,Fresno,19,6,Parts per million,51,CO,0.829825,Moderate
1984,California,Fresno,19,6,Parts per billion,51,NO2,46.99335,Moderate
1984,California,Fresno,19,6,Parts per million,64,Ozone,0.03216470588235294,Moderate
1984,California,Fresno,19,6,Parts per billion,51,SO2,2.6825,Moderate
1984,California,Glenn,21,6,Parts per million,62,Ozone,0.02619999999999999,Moderate
1984,California,Imperial,25,6,Parts per million,58,Ozone,0.0156,Moderate
